customer_id,month,logins,active_seats,support_tickets,nps_score,plan_at_time
CUST0328,2024-09-01,35,1,0,26,Enterprise
CUST0328,2024-10-01,73,1,2,48,Enterprise
CUST0328,2024-11-01,38,1,0,15,Enterprise
CUST0328,2024-12-01,61,1,1,64,Enterprise
CUST0328,2025-01-01,29,1,0,66,Enterprise
CUST0328,2025-02-01,56,1,0,45,Enterprise
CUST0328,2025-03-01,39,1,0,53,Enterprise
CUST0328,2025-04-01,55,1,1,42,Enterprise
CUST0328,2025-05-01,56,1,1,47,Enterprise
CUST0328,2025-06-01,61,1,1,46,Enterprise
CUST0328,2025-07-01,54,1,1,2,Enterprise
CUST0328,2025-08-01,38,1,2,12,Enterprise
CUST0328,2025-09-01,57,1,3,24,Enterprise
CUST0328,2025-10-01,33,1,0,31,Enterprise
CUST0328,2025-11-01,24,1,1,-20,Enterprise
CUST0328,2025-12-01,13,1,1,-34,Enterprise
CUST0329,2024-11-01,12,1,0,37,Growth
CUST0329,2024-12-01,25,1,0,76,Growth
CUST0329,2025-01-01,19,1,0,58,Growth
CUST0329,2025-02-01,21,1,2,27,Growth
CUST0329,2025-03-01,20,1,0,32,Growth
CUST0329,2025-04-01,29,1,0,27,Growth
CUST0329,2025-05-01,69,1,1,41,Enterprise
CUST0329,2025-06-01,30,1,2,82,Enterprise
CUST0329,2025-07-01,58,1,2,30,Enterprise
CUST0330,2025-03-01,4,14,0,44,Starter
CUST0330,2025-04-01,10,12,0,35,Starter
CUST0330,2025-05-01,7,9,1,24,Starter
CUST0330,2025-06-01,9,13,1,22,Starter
CUST0331,2024-01-01,5,1,0,13,Starter
CUST0331,2024-02-01,14,1,0,68,Starter
CUST0331,2024-03-01,10,1,1,59,Starter
CUST0331,2024-04-01,6,1,0,30,Starter
CUST0331,2024-05-01,10,1,0,29,Starter
CUST0331,2024-06-01,10,1,0,-10,Starter
CUST0331,2024-07-01,8,1,0,61,Starter
CUST0331,2024-08-01,7,1,0,74,Starter
CUST0331,2024-09-01,6,1,0,46,Starter
CUST0331,2024-10-01,10,1,0,15,Starter
CUST0331,2024-11-01,11,1,1,29,Starter
CUST0331,2024-12-01,8,1,0,93,Starter
CUST0331,2025-01-01,8,1,0,37,Starter
CUST0331,2025-02-01,10,1,3,36,Starter
CUST0331,2025-03-01,8,1,1,68,Starter
CUST0331,2025-04-01,7,1,0,2,Starter
CUST0331,2025-05-01,4,1,0,21,Starter
CUST0331,2025-06-01,5,1,0,19,Starter
CUST0331,2025-07-01,6,1,1,59,Starter
CUST0331,2025-08-01,3,1,0,45,Starter
CUST0332,2024-10-01,25,1,0,53,Growth
CUST0332,2024-11-01,31,1,0,15,Growth
CUST0332,2024-12-01,18,1,0,28,Growth
CUST0332,2025-01-01,10,1,0,7,Growth
CUST0332,2025-02-01,6,1,0,25,Growth
CUST0332,2025-03-01,28,1,0,35,Growth
CUST0332,2025-04-01,21,1,0,70,Growth
CUST0332,2025-05-01,14,1,0,4,Growth
CUST0332,2025-06-01,6,1,0,-8,Growth
CUST0332,2025-07-01,15,1,0,57,Growth
CUST0332,2025-08-01,11,1,0,-26,Growth
CUST0332,2025-09-01,26,1,0,27,Growth
CUST0332,2025-10-01,21,1,0,58,Growth
CUST0332,2025-11-01,38,1,0,50,Growth
CUST0332,2025-12-01,15,1,1,62,Growth
CUST0333,2025-03-01,10,188,0,3,Starter
CUST0333,2025-04-01,11,167,1,14,Starter
CUST0333,2025-05-01,8,125,0,49,Starter
CUST0333,2025-06-01,5,181,1,50,Starter
CUST0333,2025-07-01,6,108,1,71,Starter
CUST0333,2025-08-01,8,178,0,78,Starter
CUST0333,2025-09-01,10,87,0,26,Starter
CUST0333,2025-10-01,11,87,1,11,Starter
CUST0333,2025-11-01,8,76,0,90,Starter
CUST0333,2025-12-01,9,172,0,94,Starter
CUST0334,2025-01-01,10,9,1,18,Starter
CUST0334,2025-02-01,12,7,0,38,Starter
CUST0334,2025-03-01,10,8,1,57,Starter
CUST0334,2025-04-01,9,6,0,39,Starter
CUST0334,2025-05-01,11,4,0,52,Starter
CUST0334,2025-06-01,6,8,0,28,Starter
CUST0334,2025-07-01,10,8,0,21,Starter
CUST0334,2025-08-01,12,5,1,41,Starter
CUST0334,2025-09-01,8,6,0,40,Starter
CUST0334,2025-10-01,5,9,0,27,Starter
CUST0334,2025-11-01,12,7,0,49,Starter
CUST0334,2025-12-01,7,4,0,81,Starter
CUST0335,2024-03-01,13,74,0,30,Starter
CUST0335,2024-04-01,9,62,2,5,Starter
CUST0335,2024-05-01,3,65,0,5,Starter
CUST0335,2024-06-01,4,54,1,15,Starter
CUST0335,2024-07-01,9,43,0,62,Starter
CUST0335,2024-08-01,3,84,1,0,Starter
CUST0335,2024-09-01,13,73,0,42,Starter
CUST0335,2024-10-01,10,39,1,53,Starter
CUST0335,2024-11-01,7,91,0,8,Starter
CUST0335,2024-12-01,7,95,0,53,Starter
CUST0335,2025-01-01,5,52,1,40,Starter
CUST0335,2025-02-01,7,66,0,-25,Starter
CUST0336,2024-05-01,7,181,0,41,Starter
CUST0336,2024-06-01,8,93,0,0,Starter
CUST0336,2024-07-01,8,111,0,57,Starter
CUST0336,2024-08-01,13,84,0,44,Starter
CUST0336,2024-09-01,10,189,0,55,Starter
CUST0336,2024-10-01,15,77,1,43,Starter
CUST0336,2024-11-01,6,148,0,47,Starter
CUST0336,2024-12-01,2,136,0,6,Starter
CUST0336,2025-01-01,7,183,0,46,Starter
CUST0336,2025-02-01,10,129,0,50,Starter
CUST0336,2025-03-01,8,103,0,18,Starter
CUST0336,2025-04-01,10,125,0,50,Starter
CUST0336,2025-05-01,9,145,0,44,Starter
CUST0336,2025-06-01,9,191,0,51,Starter
CUST0336,2025-07-01,9,115,1,70,Starter
CUST0336,2025-08-01,4,142,1,40,Starter
CUST0337,2024-08-01,22,1,0,85,Growth
CUST0337,2024-09-01,15,1,0,72,Growth
CUST0337,2024-10-01,16,1,0,52,Growth
CUST0337,2024-11-01,21,1,1,10,Growth
CUST0337,2024-12-01,26,1,1,57,Growth
CUST0337,2025-01-01,22,1,1,16,Growth
CUST0337,2025-02-01,18,1,1,78,Growth
CUST0337,2025-03-01,27,1,0,27,Growth
CUST0337,2025-04-01,7,1,2,1,Growth
CUST0337,2025-05-01,25,1,0,33,Growth
CUST0337,2025-06-01,30,1,0,76,Growth
CUST0337,2025-07-01,15,1,0,63,Growth
CUST0337,2025-08-01,29,1,0,55,Growth
CUST0337,2025-09-01,20,1,0,18,Growth
CUST0337,2025-10-01,28,1,1,31,Growth
CUST0337,2025-11-01,23,1,1,89,Growth
CUST0337,2025-12-01,15,1,0,79,Growth
CUST0338,2024-03-01,6,3,1,41,Starter
CUST0338,2024-04-01,7,3,0,44,Starter
CUST0338,2024-05-01,11,4,0,79,Starter
CUST0338,2024-06-01,8,1,0,36,Starter
CUST0338,2024-07-01,5,2,1,8,Starter
CUST0338,2024-08-01,10,2,0,33,Starter
CUST0339,2024-06-01,13,13,0,34,Starter
CUST0339,2024-07-01,8,16,0,9,Starter
CUST0339,2024-08-01,11,12,0,39,Starter
CUST0339,2024-09-01,9,19,0,41,Starter
CUST0339,2024-10-01,3,7,1,28,Starter
CUST0339,2024-11-01,12,14,1,50,Starter
CUST0339,2024-12-01,11,19,2,40,Starter
CUST0339,2025-01-01,3,16,1,-29,Starter
CUST0340,2024-08-01,45,179,0,9,Enterprise
CUST0340,2024-09-01,58,117,1,96,Enterprise
CUST0340,2024-10-01,46,114,1,47,Enterprise
CUST0340,2024-11-01,50,193,1,76,Enterprise
CUST0340,2024-12-01,35,91,0,36,Enterprise
CUST0340,2025-01-01,28,141,0,56,Enterprise
CUST0340,2025-02-01,27,127,0,52,Enterprise
CUST0340,2025-03-01,0,177,1,-6,Enterprise
CUST0340,2025-04-01,28,88,0,40,Enterprise
CUST0340,2025-05-01,50,164,2,52,Enterprise
CUST0340,2025-06-01,50,95,0,52,Enterprise
CUST0340,2025-07-01,18,123,0,-23,Enterprise
CUST0340,2025-08-01,31,155,2,26,Enterprise
CUST0340,2025-09-01,56,126,1,28,Enterprise
CUST0340,2025-10-01,38,131,3,51,Enterprise
CUST0340,2025-11-01,49,84,1,64,Enterprise
CUST0340,2025-12-01,59,194,1,-11,Enterprise
CUST0341,2024-09-01,10,24,0,46,Starter
CUST0341,2024-10-01,3,45,1,6,Starter
CUST0341,2024-11-01,7,26,0,74,Starter
CUST0341,2024-12-01,3,36,0,41,Starter
CUST0341,2025-01-01,5,43,0,33,Starter
CUST0341,2025-02-01,6,22,0,36,Starter
CUST0341,2025-03-01,4,25,0,11,Starter
CUST0341,2025-04-01,6,23,0,49,Starter
CUST0342,2024-06-01,10,1,0,25,Starter
CUST0342,2024-07-01,14,1,1,-1,Starter
CUST0342,2024-08-01,5,1,2,48,Starter
CUST0342,2024-09-01,8,1,2,-15,Starter
CUST0342,2024-10-01,12,1,0,34,Starter
CUST0342,2024-11-01,9,1,1,78,Starter
CUST0342,2024-12-01,7,1,0,32,Starter
CUST0342,2025-01-01,6,1,0,59,Starter
CUST0342,2025-02-01,4,1,0,-4,Starter
CUST0342,2025-03-01,12,1,2,42,Starter
CUST0342,2025-04-01,11,1,1,-6,Starter
CUST0342,2025-05-01,8,1,1,-21,Starter
CUST0342,2025-06-01,2,1,0,10,Starter
CUST0342,2025-07-01,4,1,0,30,Starter
CUST0342,2025-08-01,12,1,0,43,Starter
CUST0342,2025-09-01,9,1,0,60,Starter
CUST0342,2025-10-01,10,1,0,22,Starter
CUST0342,2025-11-01,8,1,0,53,Starter
CUST0343,2024-05-01,5,8,2,56,Starter
CUST0343,2024-06-01,6,9,0,83,Starter
CUST0343,2024-07-01,9,7,0,0,Starter
CUST0343,2024-08-01,11,16,0,26,Starter
CUST0343,2024-09-01,6,15,0,27,Starter
CUST0343,2024-10-01,5,11,0,78,Starter
CUST0343,2024-11-01,21,14,1,90,Growth
CUST0343,2024-12-01,11,15,0,31,Growth
CUST0343,2025-01-01,29,8,0,67,Growth
CUST0343,2025-02-01,27,13,2,22,Growth
CUST0343,2025-03-01,21,16,0,29,Growth
CUST0343,2025-04-01,22,15,0,20,Growth
CUST0343,2025-05-01,25,15,0,48,Growth
CUST0343,2025-06-01,14,18,1,26,Growth
CUST0344,2024-02-01,11,1,1,-3,Starter
CUST0344,2024-03-01,5,1,0,62,Starter
CUST0344,2024-04-01,12,1,1,59,Starter
CUST0344,2024-05-01,9,1,0,13,Starter
CUST0344,2024-06-01,4,1,0,62,Starter
CUST0344,2024-07-01,7,1,0,43,Starter
CUST0344,2024-08-01,9,1,0,32,Starter
CUST0344,2024-09-01,8,1,0,-2,Starter
CUST0344,2024-10-01,10,1,0,48,Starter
CUST0344,2024-11-01,10,1,0,31,Starter
CUST0345,2024-11-01,27,1,0,7,Growth
CUST0345,2024-12-01,13,1,0,33,Growth
CUST0345,2025-01-01,19,1,0,42,Growth
CUST0345,2025-02-01,23,1,0,10,Growth
CUST0345,2025-03-01,23,1,0,79,Growth
CUST0345,2025-04-01,24,1,1,64,Growth
CUST0345,2025-05-01,25,1,2,43,Growth
CUST0345,2025-06-01,18,1,0,70,Growth
CUST0345,2025-07-01,17,1,0,23,Growth
CUST0345,2025-08-01,18,1,1,43,Growth
CUST0345,2025-09-01,8,1,0,53,Growth
CUST0345,2025-10-01,20,1,0,36,Growth
CUST0345,2025-11-01,25,1,1,63,Growth
CUST0345,2025-12-01,15,1,0,31,Growth
CUST0346,2024-11-01,29,4,0,24,Growth
CUST0346,2024-12-01,22,5,0,73,Growth
CUST0346,2025-01-01,15,8,0,21,Growth
CUST0346,2025-02-01,13,4,0,43,Growth
CUST0346,2025-03-01,18,8,0,60,Growth
CUST0346,2025-04-01,23,6,0,83,Growth
CUST0346,2025-05-01,0,6,1,22,Growth
CUST0346,2025-06-01,9,7,0,28,Growth
CUST0346,2025-07-01,18,7,0,41,Growth
CUST0346,2025-08-01,12,7,0,-5,Growth
CUST0346,2025-09-01,21,4,0,50,Growth
CUST0346,2025-10-01,13,6,0,39,Growth
CUST0346,2025-11-01,31,8,0,76,Growth
CUST0346,2025-12-01,23,7,0,69,Growth
CUST0347,2025-02-01,2,8,0,39,Starter
CUST0347,2025-03-01,7,13,0,39,Starter
CUST0347,2025-04-01,6,18,0,38,Starter
CUST0347,2025-05-01,6,15,0,89,Starter
CUST0347,2025-06-01,6,10,1,81,Starter
CUST0347,2025-07-01,4,17,1,-11,Starter
CUST0347,2025-08-01,7,10,2,41,Starter
CUST0347,2025-09-01,5,15,0,70,Starter
CUST0347,2025-10-01,9,11,0,22,Starter
CUST0347,2025-11-01,7,11,0,25,Starter
CUST0347,2025-12-01,6,9,1,49,Starter
CUST0348,2024-03-01,17,6,1,42,Growth
CUST0348,2024-04-01,2,9,1,-1,Growth
CUST0348,2024-05-01,10,9,0,3,Growth
CUST0348,2024-06-01,30,6,0,59,Growth
CUST0348,2024-07-01,23,6,0,14,Growth
CUST0348,2024-08-01,16,9,0,55,Growth
CUST0348,2024-09-01,26,8,1,72,Growth
CUST0348,2024-10-01,24,5,0,54,Growth
CUST0348,2024-11-01,23,5,0,66,Growth
CUST0348,2024-12-01,13,6,0,10,Growth
CUST0348,2025-01-01,17,4,0,66,Growth
CUST0349,2024-07-01,22,7,0,81,Growth
CUST0349,2024-08-01,17,9,0,26,Growth
CUST0349,2024-09-01,10,10,0,27,Growth
CUST0349,2024-10-01,30,8,0,58,Growth
CUST0349,2024-11-01,19,10,0,18,Growth
CUST0349,2024-12-01,25,18,0,18,Growth
CUST0349,2025-01-01,23,10,0,39,Growth
CUST0349,2025-02-01,5,11,0,5,Growth
CUST0349,2025-03-01,19,15,0,22,Growth
CUST0349,2025-04-01,18,10,0,37,Growth
CUST0349,2025-05-01,24,8,0,44,Growth
CUST0349,2025-06-01,14,9,0,69,Growth
CUST0349,2025-07-01,16,11,0,27,Growth
CUST0349,2025-08-01,31,17,0,42,Growth
CUST0349,2025-09-01,1,19,0,32,Growth
CUST0349,2025-10-01,19,11,1,36,Growth
CUST0349,2025-11-01,26,8,1,37,Growth
CUST0349,2025-12-01,13,9,1,22,Growth
CUST0350,2024-11-01,35,1,1,42,Enterprise
CUST0350,2024-12-01,34,1,0,54,Enterprise
CUST0350,2025-01-01,68,1,0,44,Enterprise
CUST0350,2025-02-01,43,1,1,37,Enterprise
CUST0350,2025-03-01,28,1,0,29,Enterprise
CUST0350,2025-04-01,54,1,2,18,Enterprise
CUST0350,2025-05-01,29,1,0,19,Enterprise
CUST0350,2025-06-01,73,1,0,94,Enterprise
CUST0350,2025-07-01,39,1,1,36,Enterprise
CUST0350,2025-08-01,42,1,1,-4,Enterprise
CUST0350,2025-09-01,52,1,0,51,Enterprise
CUST0350,2025-10-01,32,1,0,53,Enterprise
CUST0350,2025-11-01,61,1,0,80,Enterprise
CUST0350,2025-12-01,31,1,0,70,Enterprise
CUST0351,2025-02-01,7,35,0,42,Starter
CUST0351,2025-03-01,6,45,1,29,Starter
CUST0351,2025-04-01,5,25,0,-6,Starter
CUST0351,2025-05-01,11,35,0,26,Starter
CUST0351,2025-06-01,7,45,0,2,Starter
CUST0351,2025-07-01,9,19,0,33,Starter
CUST0351,2025-08-01,8,48,0,20,Starter
CUST0351,2025-09-01,9,34,0,51,Starter
CUST0351,2025-10-01,12,21,1,0,Starter
CUST0351,2025-11-01,7,41,0,58,Starter
CUST0352,2025-06-01,52,16,0,1,Enterprise
CUST0352,2025-07-01,17,13,0,26,Enterprise
CUST0352,2025-08-01,0,13,1,27,Enterprise
CUST0352,2025-09-01,26,17,0,-14,Enterprise
CUST0353,2024-01-01,9,1,2,59,Starter
CUST0353,2024-02-01,9,1,0,-10,Starter
CUST0353,2024-03-01,12,1,0,54,Starter
CUST0353,2024-04-01,9,1,0,15,Starter
CUST0353,2024-05-01,8,1,1,84,Starter
CUST0353,2024-06-01,5,1,0,44,Starter
CUST0353,2024-07-01,6,1,2,45,Starter
CUST0353,2024-08-01,11,1,0,28,Starter
CUST0353,2024-09-01,9,1,1,70,Starter
CUST0353,2024-10-01,5,1,0,56,Starter
CUST0353,2024-11-01,9,1,0,25,Starter
CUST0353,2024-12-01,6,1,0,62,Starter
CUST0353,2025-01-01,7,1,0,61,Starter
CUST0353,2025-02-01,8,1,0,29,Starter
CUST0353,2025-03-01,10,1,0,83,Starter
CUST0353,2025-04-01,12,1,0,28,Starter
CUST0353,2025-05-01,3,1,0,41,Starter
CUST0353,2025-06-01,9,1,1,47,Starter
CUST0353,2025-07-01,13,1,0,61,Starter
CUST0353,2025-08-01,10,1,0,-10,Starter
CUST0353,2025-09-01,10,1,0,2,Starter
CUST0353,2025-10-01,7,1,0,3,Starter
CUST0353,2025-11-01,9,1,1,100,Starter
CUST0353,2025-12-01,6,1,0,20,Starter
CUST0354,2025-03-01,14,9,0,62,Growth
CUST0354,2025-04-01,22,7,0,87,Growth
CUST0355,2024-12-01,3,9,1,-1,Starter
CUST0355,2025-01-01,10,5,0,55,Starter
CUST0355,2025-02-01,4,6,0,-32,Starter
CUST0355,2025-03-01,4,9,1,3,Starter
CUST0355,2025-04-01,9,7,1,10,Starter
CUST0355,2025-05-01,10,5,0,39,Starter
CUST0355,2025-06-01,9,9,1,82,Starter
CUST0355,2025-07-01,4,6,0,60,Starter
CUST0355,2025-08-01,4,4,0,19,Starter
CUST0355,2025-09-01,2,7,0,10,Starter
CUST0355,2025-10-01,5,7,0,38,Starter
CUST0355,2025-11-01,7,5,0,14,Starter
CUST0355,2025-12-01,5,8,0,55,Starter
CUST0356,2025-05-01,19,75,0,31,Growth
CUST0356,2025-06-01,19,76,0,37,Growth
CUST0356,2025-07-01,13,92,0,-12,Growth
CUST0356,2025-08-01,5,86,1,-5,Growth
CUST0356,2025-09-01,18,58,0,93,Growth
CUST0356,2025-10-01,14,69,0,95,Growth
CUST0356,2025-11-01,6,94,0,10,Growth
CUST0356,2025-12-01,22,52,0,36,Growth
CUST0357,2024-03-01,4,19,0,-1,Starter
CUST0357,2024-04-01,8,32,0,97,Starter
CUST0358,2024-05-01,12,34,1,41,Growth
CUST0358,2024-06-01,16,34,0,41,Growth
CUST0358,2024-07-01,22,44,0,37,Growth
CUST0358,2024-08-01,35,42,0,40,Growth
CUST0358,2024-09-01,22,31,0,66,Growth
CUST0358,2024-10-01,19,20,2,11,Growth
CUST0358,2024-11-01,15,27,0,22,Growth
CUST0358,2024-12-01,19,40,0,45,Growth
CUST0358,2025-01-01,10,47,0,48,Growth
CUST0358,2025-02-01,19,40,1,29,Growth
CUST0358,2025-03-01,25,46,0,44,Growth
CUST0358,2025-04-01,19,33,0,23,Growth
CUST0358,2025-05-01,24,27,0,12,Growth
CUST0358,2025-06-01,23,26,1,-9,Growth
CUST0358,2025-07-01,29,20,0,62,Growth
CUST0359,2024-10-01,18,1,0,57,Growth
CUST0359,2024-11-01,25,1,2,40,Growth
CUST0359,2024-12-01,29,1,0,27,Growth
CUST0359,2025-01-01,17,1,0,68,Growth
CUST0359,2025-02-01,22,1,1,35,Growth
CUST0359,2025-03-01,19,1,0,20,Growth
CUST0359,2025-04-01,13,1,0,59,Growth
CUST0359,2025-05-01,12,1,0,1,Growth
CUST0359,2025-06-01,25,1,0,0,Growth
CUST0359,2025-07-01,29,1,0,15,Growth
CUST0359,2025-08-01,29,1,0,12,Growth
CUST0359,2025-09-01,25,1,0,25,Growth
CUST0359,2025-10-01,33,1,0,33,Growth
CUST0359,2025-11-01,11,1,0,22,Growth
CUST0359,2025-12-01,16,1,0,54,Growth
CUST0360,2024-06-01,29,1,0,60,Growth
CUST0360,2024-07-01,8,1,0,-17,Growth
CUST0360,2024-08-01,21,1,0,48,Growth
CUST0360,2024-09-01,2,1,1,6,Growth
CUST0360,2024-10-01,23,1,0,28,Growth
CUST0360,2024-11-01,28,1,1,57,Growth
CUST0360,2024-12-01,27,1,1,38,Growth
CUST0360,2025-01-01,14,1,0,-2,Growth
CUST0360,2025-02-01,25,1,1,48,Growth
CUST0360,2025-03-01,22,1,0,63,Growth
CUST0360,2025-04-01,15,1,0,13,Growth
CUST0360,2025-05-01,21,1,1,61,Growth
CUST0360,2025-06-01,29,1,1,34,Growth
CUST0360,2025-07-01,12,1,0,35,Growth
CUST0360,2025-08-01,17,1,0,52,Growth
CUST0360,2025-09-01,31,1,0,64,Growth
CUST0360,2025-10-01,30,1,0,64,Growth
CUST0360,2025-11-01,17,1,1,46,Growth
CUST0360,2025-12-01,13,1,1,9,Growth
CUST0361,2025-05-01,11,25,0,80,Starter
CUST0361,2025-06-01,11,36,1,35,Starter
CUST0361,2025-07-01,6,22,0,100,Starter
CUST0361,2025-08-01,9,41,2,9,Starter
CUST0361,2025-09-01,5,24,0,2,Starter
CUST0361,2025-10-01,8,40,0,38,Starter
CUST0361,2025-11-01,7,45,0,8,Starter
CUST0361,2025-12-01,5,26,0,38,Starter
CUST0362,2024-11-01,7,16,0,56,Starter
CUST0362,2024-12-01,3,12,0,31,Starter
CUST0362,2025-01-01,6,19,0,47,Starter
CUST0362,2025-02-01,12,16,0,36,Starter
CUST0362,2025-03-01,12,11,0,100,Starter
CUST0362,2025-04-01,8,9,0,94,Starter
CUST0362,2025-05-01,5,10,0,49,Starter
CUST0362,2025-06-01,7,13,0,42,Starter
CUST0362,2025-07-01,7,10,1,63,Starter
CUST0362,2025-08-01,4,10,1,10,Starter
CUST0362,2025-09-01,8,17,0,71,Starter
CUST0362,2025-10-01,5,15,0,7,Starter
CUST0362,2025-11-01,5,14,0,14,Starter
CUST0362,2025-12-01,6,12,0,36,Starter
CUST0363,2024-11-01,10,1,0,75,Starter
CUST0363,2024-12-01,10,1,0,89,Starter
CUST0363,2025-01-01,4,1,0,7,Starter
CUST0363,2025-02-01,5,1,0,64,Starter
CUST0363,2025-03-01,8,1,0,21,Starter
CUST0363,2025-04-01,10,1,0,64,Starter
CUST0364,2025-06-01,7,3,0,55,Starter
CUST0364,2025-07-01,8,2,0,32,Starter
CUST0364,2025-08-01,7,3,0,24,Starter
CUST0364,2025-09-01,8,2,0,37,Starter
CUST0364,2025-10-01,9,2,1,4,Starter
CUST0364,2025-11-01,3,2,0,-31,Starter
CUST0364,2025-12-01,6,2,0,22,Starter
CUST0365,2024-08-01,8,93,1,44,Starter
CUST0365,2024-09-01,6,82,0,58,Starter
CUST0365,2024-10-01,11,162,0,23,Starter
CUST0365,2024-11-01,9,115,1,21,Starter
CUST0365,2024-12-01,7,150,0,26,Starter
CUST0365,2025-01-01,5,164,0,37,Starter
CUST0365,2025-02-01,17,192,0,46,Growth
CUST0365,2025-03-01,17,112,0,35,Growth
CUST0366,2024-12-01,22,5,0,28,Enterprise
CUST0366,2025-01-01,57,6,1,55,Enterprise
CUST0366,2025-02-01,23,7,0,-29,Enterprise
CUST0366,2025-03-01,66,8,1,19,Enterprise
CUST0366,2025-04-01,58,6,1,22,Enterprise
CUST0366,2025-05-01,34,7,2,73,Enterprise
CUST0366,2025-06-01,68,7,0,14,Enterprise
CUST0366,2025-07-01,75,3,0,26,Enterprise
CUST0366,2025-08-01,50,5,1,53,Enterprise
CUST0366,2025-09-01,65,7,1,25,Enterprise
CUST0366,2025-10-01,37,6,1,2,Enterprise
CUST0366,2025-11-01,52,4,1,61,Enterprise
CUST0366,2025-12-01,16,4,1,-11,Enterprise
CUST0367,2024-06-01,8,91,2,94,Starter
CUST0367,2024-07-01,15,60,0,54,Starter
CUST0367,2024-08-01,8,73,1,-13,Starter
CUST0367,2024-09-01,8,75,0,34,Starter
CUST0367,2024-10-01,6,97,0,61,Starter
CUST0367,2024-11-01,9,76,0,25,Starter
CUST0367,2024-12-01,12,42,1,49,Starter
CUST0367,2025-01-01,13,40,2,98,Starter
CUST0367,2025-02-01,6,43,0,42,Starter
CUST0367,2025-03-01,5,70,1,51,Starter
CUST0367,2025-04-01,7,71,0,45,Starter
CUST0367,2025-05-01,7,93,1,59,Starter
CUST0367,2025-06-01,6,66,0,70,Starter
CUST0367,2025-07-01,11,54,0,29,Starter
CUST0367,2025-08-01,4,47,0,21,Starter
CUST0367,2025-09-01,7,83,0,43,Starter
CUST0367,2025-10-01,9,64,0,4,Starter
CUST0367,2025-11-01,6,60,0,79,Starter
CUST0367,2025-12-01,8,59,0,52,Starter
CUST0368,2024-10-01,8,1,1,75,Starter
CUST0368,2024-11-01,11,1,1,-7,Starter
CUST0368,2024-12-01,9,1,0,37,Starter
CUST0368,2025-01-01,10,1,0,30,Starter
CUST0369,2025-01-01,6,16,0,10,Starter
CUST0369,2025-02-01,7,12,1,27,Starter
CUST0369,2025-03-01,6,11,0,84,Starter
CUST0369,2025-04-01,11,8,0,-4,Starter
CUST0369,2025-05-01,5,14,0,73,Starter
CUST0369,2025-06-01,6,9,0,-8,Starter
CUST0369,2025-07-01,8,16,0,91,Starter
CUST0369,2025-08-01,7,17,1,2,Starter
CUST0369,2025-09-01,8,8,0,26,Starter
CUST0369,2025-10-01,12,15,0,-3,Starter
CUST0369,2025-11-01,6,12,0,19,Starter
CUST0369,2025-12-01,8,8,0,-15,Starter
CUST0370,2024-05-01,12,4,0,46,Starter
CUST0370,2024-06-01,8,7,0,11,Starter
CUST0371,2024-09-01,25,112,0,56,Growth
CUST0371,2024-10-01,28,148,0,31,Growth
CUST0371,2024-11-01,9,150,0,-6,Growth
CUST0371,2024-12-01,26,167,0,27,Growth
CUST0371,2025-01-01,33,188,0,59,Growth
CUST0371,2025-02-01,32,95,0,28,Growth
CUST0371,2025-03-01,22,97,1,53,Growth
CUST0371,2025-04-01,9,139,1,-1,Growth
CUST0371,2025-05-01,23,151,0,44,Growth
CUST0371,2025-06-01,17,77,0,30,Growth
CUST0371,2025-07-01,27,80,0,44,Growth
CUST0371,2025-08-01,22,144,0,53,Growth
CUST0371,2025-09-01,17,130,0,59,Growth
CUST0371,2025-10-01,24,152,3,64,Growth
CUST0371,2025-11-01,28,87,0,11,Growth
CUST0371,2025-12-01,18,183,1,57,Growth
CUST0372,2024-12-01,6,4,3,60,Starter
CUST0372,2025-01-01,5,2,1,23,Starter
CUST0372,2025-02-01,10,3,0,61,Starter
CUST0373,2024-03-01,9,14,0,47,Starter
CUST0373,2024-04-01,7,16,0,15,Starter
CUST0373,2024-05-01,13,9,0,27,Starter
CUST0373,2024-06-01,7,13,0,37,Starter
CUST0373,2024-07-01,6,10,0,52,Starter
CUST0373,2024-08-01,6,12,0,32,Starter
CUST0373,2024-09-01,6,17,0,32,Starter
CUST0373,2024-10-01,4,14,0,-23,Starter
CUST0373,2024-11-01,12,7,0,61,Starter
CUST0373,2024-12-01,12,11,0,78,Starter
CUST0373,2025-01-01,5,14,0,74,Starter
CUST0373,2025-02-01,10,11,1,82,Starter
CUST0373,2025-03-01,6,17,0,59,Starter
CUST0373,2025-04-01,7,10,0,63,Starter
CUST0373,2025-05-01,6,18,0,29,Starter
CUST0373,2025-06-01,9,19,0,31,Starter
CUST0373,2025-07-01,6,16,0,42,Starter
CUST0373,2025-08-01,8,15,0,47,Starter
CUST0373,2025-09-01,10,17,1,45,Starter
CUST0373,2025-10-01,10,11,0,13,Starter
CUST0373,2025-11-01,5,13,0,55,Starter
CUST0373,2025-12-01,7,17,2,43,Starter
CUST0374,2025-02-01,50,1,0,68,Enterprise
CUST0374,2025-03-01,43,1,1,29,Enterprise
CUST0374,2025-04-01,20,1,0,-6,Enterprise
CUST0374,2025-05-01,65,1,0,10,Enterprise
CUST0374,2025-06-01,61,1,0,52,Enterprise
CUST0374,2025-07-01,48,1,0,56,Enterprise
CUST0374,2025-08-01,64,1,0,70,Enterprise
CUST0374,2025-09-01,40,1,1,67,Enterprise
CUST0374,2025-10-01,28,1,0,36,Enterprise
CUST0374,2025-11-01,41,1,0,60,Enterprise
