payment_id,customer_id,month,amount,status
PAY003959,CUST0334,2025-03-01,29,paid
PAY003960,CUST0334,2025-04-01,29,paid
PAY003961,CUST0334,2025-05-01,29,paid
PAY003962,CUST0334,2025-06-01,29,paid
PAY003963,CUST0334,2025-07-01,29,paid
PAY003964,CUST0334,2025-08-01,29,paid
PAY003965,CUST0334,2025-09-01,29,paid
PAY003966,CUST0334,2025-10-01,29,paid
PAY003967,CUST0334,2025-11-01,29,paid
PAY003968,CUST0334,2025-12-01,29,paid
PAY003969,CUST0335,2024-03-01,29,paid
PAY003970,CUST0335,2024-04-01,29,paid
PAY003971,CUST0335,2024-05-01,29,paid
PAY003972,CUST0335,2024-06-01,29,paid
PAY003973,CUST0335,2024-07-01,29,paid
PAY003974,CUST0335,2024-08-01,29,paid
PAY003975,CUST0335,2024-09-01,29,paid
PAY003976,CUST0335,2024-10-01,29,paid
PAY003977,CUST0335,2024-11-01,29,paid
PAY003978,CUST0335,2024-12-01,29,paid
PAY003979,CUST0335,2025-01-01,29,paid
PAY003980,CUST0335,2025-02-01,29,paid
PAY003981,CUST0336,2024-05-01,29,paid
PAY003982,CUST0336,2024-06-01,29,paid
PAY003983,CUST0336,2024-07-01,29,paid
PAY003984,CUST0336,2024-08-01,29,paid
PAY003985,CUST0336,2024-09-01,29,paid
PAY003986,CUST0336,2024-10-01,29,paid
PAY003987,CUST0336,2024-11-01,29,paid
PAY003988,CUST0336,2024-12-01,29,paid
PAY003989,CUST0336,2025-01-01,29,paid
PAY003990,CUST0336,2025-02-01,29,paid
PAY003991,CUST0336,2025-03-01,29,paid
PAY003992,CUST0336,2025-04-01,29,paid
PAY003993,CUST0336,2025-05-01,29,paid
PAY003994,CUST0336,2025-06-01,29,paid
PAY003995,CUST0336,2025-07-01,29,paid
PAY003996,CUST0336,2025-08-01,29,paid
PAY003997,CUST0337,2024-08-01,99,paid
PAY003998,CUST0337,2024-09-01,99,paid
PAY003999,CUST0337,2024-10-01,99,paid
PAY004000,CUST0337,2024-11-01,99,paid
PAY004001,CUST0337,2024-12-01,99,paid
PAY004002,CUST0337,2025-01-01,99,paid
PAY004003,CUST0337,2025-02-01,99,paid
PAY004004,CUST0337,2025-03-01,99,paid
PAY004005,CUST0337,2025-04-01,99,paid
PAY004006,CUST0337,2025-05-01,99,paid
PAY004007,CUST0337,2025-06-01,99,paid
PAY004008,CUST0337,2025-07-01,99,paid
PAY004009,CUST0337,2025-08-01,99,paid
PAY004010,CUST0337,2025-09-01,99,paid
PAY004011,CUST0337,2025-10-01,99,paid
PAY004012,CUST0337,2025-11-01,99,paid
PAY004013,CUST0337,2025-12-01,99,paid
PAY004014,CUST0338,2024-03-01,29,paid
PAY004015,CUST0338,2024-04-01,29,paid
PAY004016,CUST0338,2024-05-01,29,paid
PAY004017,CUST0338,2024-06-01,29,paid
PAY004018,CUST0338,2024-07-01,29,paid
PAY004019,CUST0338,2024-08-01,29,paid
PAY004020,CUST0339,2024-06-01,29,paid
PAY004021,CUST0339,2024-07-01,29,paid
PAY004022,CUST0339,2024-08-01,29,paid
PAY004023,CUST0339,2024-09-01,29,paid
PAY004024,CUST0339,2024-10-01,29,paid
PAY004025,CUST0339,2024-11-01,29,paid
PAY004026,CUST0339,2024-12-01,29,paid
PAY004027,CUST0339,2025-01-01,29,paid
PAY004028,CUST0340,2024-08-01,299,paid
PAY004029,CUST0340,2024-09-01,299,paid
PAY004030,CUST0340,2024-10-01,299,paid
PAY004031,CUST0340,2024-11-01,299,paid
PAY004032,CUST0340,2024-12-01,299,paid
PAY004033,CUST0340,2025-01-01,299,paid
PAY004034,CUST0340,2025-02-01,299,paid
PAY004035,CUST0340,2025-03-01,299,paid
PAY004036,CUST0340,2025-04-01,299,paid
PAY004037,CUST0340,2025-05-01,299,paid
PAY004038,CUST0340,2025-06-01,299,paid
PAY004039,CUST0340,2025-07-01,299,paid
PAY004040,CUST0340,2025-08-01,299,paid
PAY004041,CUST0340,2025-09-01,299,paid
PAY004042,CUST0340,2025-10-01,299,paid
PAY004043,CUST0340,2025-11-01,299,paid
PAY004044,CUST0340,2025-12-01,299,paid
PAY004045,CUST0341,2024-09-01,29,paid
PAY004046,CUST0341,2024-10-01,29,paid
PAY004047,CUST0341,2024-11-01,29,paid
PAY004048,CUST0341,2024-12-01,29,paid
PAY004049,CUST0341,2025-01-01,29,paid
PAY004050,CUST0341,2025-02-01,29,paid
PAY004051,CUST0341,2025-03-01,29,paid
PAY004052,CUST0341,2025-04-01,29,paid
PAY004053,CUST0342,2024-06-01,29,paid
PAY004054,CUST0342,2024-07-01,29,paid
PAY004055,CUST0342,2024-08-01,29,paid
PAY004056,CUST0342,2024-09-01,29,paid
PAY004057,CUST0342,2024-10-01,29,paid
PAY004058,CUST0342,2024-11-01,29,paid
PAY004059,CUST0342,2024-12-01,29,paid
PAY004060,CUST0342,2025-01-01,29,paid
PAY004061,CUST0342,2025-02-01,29,paid
PAY004062,CUST0342,2025-03-01,29,paid
PAY004063,CUST0342,2025-04-01,29,paid
PAY004064,CUST0342,2025-05-01,29,paid
PAY004065,CUST0342,2025-06-01,29,paid
PAY004066,CUST0342,2025-07-01,29,paid
PAY004067,CUST0342,2025-08-01,29,paid
PAY004068,CUST0342,2025-09-01,29,paid
PAY004069,CUST0342,2025-10-01,29,paid
PAY004070,CUST0342,2025-11-01,29,paid
PAY004071,CUST0343,2024-05-01,29,paid
PAY004072,CUST0343,2024-06-01,29,paid
PAY004073,CUST0343,2024-07-01,29,paid
PAY004074,CUST0343,2024-08-01,29,paid
PAY004075,CUST0343,2024-09-01,29,paid
PAY004076,CUST0343,2024-10-01,29,paid
PAY004077,CUST0343,2024-11-01,99,paid
PAY004078,CUST0343,2024-12-01,99,paid
PAY004079,CUST0343,2025-01-01,99,paid
PAY004080,CUST0343,2025-02-01,99,paid
PAY004081,CUST0343,2025-03-01,99,paid
PAY004082,CUST0343,2025-04-01,99,paid
PAY004083,CUST0343,2025-05-01,99,paid
PAY004084,CUST0343,2025-06-01,99,paid
PAY004085,CUST0344,2024-02-01,29,paid
PAY004086,CUST0344,2024-03-01,29,paid
PAY004087,CUST0344,2024-04-01,29,paid
PAY004088,CUST0344,2024-05-01,29,paid
PAY004089,CUST0344,2024-06-01,29,paid
PAY004090,CUST0344,2024-07-01,29,paid
PAY004091,CUST0344,2024-08-01,29,paid
PAY004092,CUST0344,2024-09-01,29,paid
PAY004093,CUST0344,2024-10-01,29,paid
PAY004094,CUST0344,2024-11-01,29,paid
PAY004095,CUST0345,2024-11-01,99,paid
PAY004096,CUST0345,2024-12-01,99,paid
PAY004097,CUST0345,2025-01-01,99,paid
PAY004098,CUST0345,2025-02-01,99,paid
PAY004099,CUST0345,2025-03-01,99,paid
PAY004100,CUST0345,2025-04-01,99,paid
PAY004101,CUST0345,2025-05-01,99,paid
PAY004102,CUST0345,2025-06-01,99,paid
PAY004103,CUST0345,2025-07-01,99,paid
PAY004104,CUST0345,2025-08-01,99,paid
PAY004105,CUST0345,2025-09-01,99,paid
PAY004106,CUST0345,2025-10-01,99,paid
PAY004107,CUST0345,2025-11-01,99,paid
PAY004108,CUST0345,2025-12-01,99,paid
PAY004109,CUST0346,2024-11-01,99,paid
PAY004110,CUST0346,2024-12-01,99,paid
PAY004111,CUST0346,2025-01-01,99,paid
PAY004112,CUST0346,2025-02-01,99,paid
PAY004113,CUST0346,2025-03-01,99,paid
PAY004114,CUST0346,2025-04-01,99,paid
PAY004115,CUST0346,2025-05-01,99,paid
PAY004116,CUST0346,2025-06-01,99,paid
PAY004117,CUST0346,2025-07-01,99,paid
PAY004118,CUST0346,2025-08-01,99,paid
PAY004119,CUST0346,2025-09-01,99,paid
PAY004120,CUST0346,2025-10-01,99,paid
PAY004121,CUST0346,2025-11-01,99,paid
PAY004122,CUST0346,2025-12-01,99,paid
PAY004123,CUST0347,2025-02-01,29,paid
PAY004124,CUST0347,2025-03-01,29,paid
PAY004125,CUST0347,2025-04-01,29,paid
PAY004126,CUST0347,2025-05-01,29,paid
PAY004127,CUST0347,2025-06-01,29,paid
PAY004128,CUST0347,2025-07-01,29,paid
PAY004129,CUST0347,2025-08-01,29,paid
PAY004130,CUST0347,2025-09-01,29,paid
PAY004131,CUST0347,2025-10-01,29,paid
PAY004132,CUST0347,2025-11-01,29,paid
PAY004133,CUST0347,2025-12-01,29,paid
PAY004134,CUST0348,2024-03-01,99,paid
PAY004135,CUST0348,2024-04-01,99,paid
PAY004136,CUST0348,2024-05-01,99,paid
PAY004137,CUST0348,2024-06-01,99,paid
PAY004138,CUST0348,2024-07-01,99,paid
PAY004139,CUST0348,2024-08-01,99,paid
PAY004140,CUST0348,2024-09-01,99,paid
PAY004141,CUST0348,2024-10-01,99,paid
PAY004142,CUST0348,2024-11-01,99,paid
PAY004143,CUST0348,2024-12-01,99,paid
PAY004144,CUST0348,2025-01-01,99,paid
PAY004145,CUST0349,2024-07-01,99,paid
PAY004146,CUST0349,2024-08-01,99,paid
PAY004147,CUST0349,2024-09-01,99,paid
PAY004148,CUST0349,2024-10-01,99,paid
PAY004149,CUST0349,2024-11-01,99,paid
PAY004150,CUST0349,2024-12-01,99,paid
PAY004151,CUST0349,2025-01-01,99,failed
PAY004152,CUST0349,2025-02-01,99,paid
PAY004153,CUST0349,2025-03-01,99,paid
PAY004154,CUST0349,2025-04-01,99,paid
PAY004155,CUST0349,2025-05-01,99,paid
PAY004156,CUST0349,2025-06-01,99,paid
PAY004157,CUST0349,2025-07-01,99,paid
PAY004158,CUST0349,2025-08-01,99,paid
PAY004159,CUST0349,2025-09-01,99,paid
PAY004160,CUST0349,2025-10-01,99,paid
PAY004161,CUST0349,2025-11-01,99,paid
PAY004162,CUST0349,2025-12-01,99,paid
PAY004163,CUST0350,2024-11-01,299,paid
PAY004164,CUST0350,2024-12-01,299,paid
PAY004165,CUST0350,2025-01-01,299,paid
PAY004166,CUST0350,2025-02-01,299,failed
PAY004167,CUST0350,2025-03-01,299,paid
PAY004168,CUST0350,2025-04-01,299,paid
PAY004169,CUST0350,2025-05-01,299,paid
PAY004170,CUST0350,2025-06-01,299,paid
PAY004171,CUST0350,2025-07-01,299,paid
PAY004172,CUST0350,2025-08-01,299,failed
PAY004173,CUST0350,2025-09-01,299,paid
PAY004174,CUST0350,2025-10-01,299,paid
PAY004175,CUST0350,2025-11-01,299,paid
PAY004176,CUST0350,2025-12-01,299,paid
PAY004177,CUST0351,2025-02-01,29,paid
PAY004178,CUST0351,2025-03-01,29,paid
PAY004179,CUST0351,2025-04-01,29,paid
PAY004180,CUST0351,2025-05-01,29,paid
PAY004181,CUST0351,2025-06-01,29,paid
PAY004182,CUST0351,2025-07-01,29,paid
PAY004183,CUST0351,2025-08-01,29,paid
PAY004184,CUST0351,2025-09-01,29,paid
PAY004185,CUST0351,2025-10-01,29,paid
PAY004186,CUST0351,2025-11-01,29,paid
PAY004187,CUST0352,2025-06-01,299,paid
PAY004188,CUST0352,2025-07-01,299,paid
PAY004189,CUST0352,2025-08-01,299,paid
PAY004190,CUST0352,2025-09-01,299,paid
PAY004191,CUST0353,2024-01-01,29,paid
PAY004192,CUST0353,2024-02-01,29,paid
PAY004193,CUST0353,2024-03-01,29,paid
PAY004194,CUST0353,2024-04-01,29,paid
PAY004195,CUST0353,2024-05-01,29,paid
PAY004196,CUST0353,2024-06-01,29,paid
PAY004197,CUST0353,2024-07-01,29,paid
PAY004198,CUST0353,2024-08-01,29,paid
PAY004199,CUST0353,2024-09-01,29,paid
PAY004200,CUST0353,2024-10-01,29,paid
PAY004201,CUST0353,2024-11-01,29,paid
PAY004202,CUST0353,2024-12-01,29,paid
PAY004203,CUST0353,2025-01-01,29,paid
PAY004204,CUST0353,2025-02-01,29,paid
PAY004205,CUST0353,2025-03-01,29,paid
PAY004206,CUST0353,2025-04-01,29,paid
PAY004207,CUST0353,2025-05-01,29,paid
PAY004208,CUST0353,2025-06-01,29,paid
PAY004209,CUST0353,2025-07-01,29,paid
PAY004210,CUST0353,2025-08-01,29,paid
PAY004211,CUST0353,2025-09-01,29,paid
PAY004212,CUST0353,2025-10-01,29,paid
PAY004213,CUST0353,2025-11-01,29,paid
PAY004214,CUST0353,2025-12-01,29,paid
PAY004215,CUST0354,2025-03-01,99,paid
PAY004216,CUST0354,2025-04-01,99,paid
PAY004217,CUST0355,2024-12-01,29,paid
PAY004218,CUST0355,2025-01-01,29,paid
PAY004219,CUST0355,2025-02-01,29,paid
PAY004220,CUST0355,2025-03-01,29,paid
PAY004221,CUST0355,2025-04-01,29,paid
PAY004222,CUST0355,2025-05-01,29,paid
PAY004223,CUST0355,2025-06-01,29,paid
PAY004224,CUST0355,2025-07-01,29,paid
PAY004225,CUST0355,2025-08-01,29,paid
PAY004226,CUST0355,2025-09-01,29,paid
PAY004227,CUST0355,2025-10-01,29,paid
PAY004228,CUST0355,2025-11-01,29,paid
PAY004229,CUST0355,2025-12-01,29,paid
PAY004230,CUST0356,2025-05-01,99,paid
PAY004231,CUST0356,2025-06-01,99,paid
PAY004232,CUST0356,2025-07-01,99,paid
PAY004233,CUST0356,2025-08-01,99,paid
PAY004234,CUST0356,2025-09-01,99,paid
PAY004235,CUST0356,2025-10-01,99,paid
PAY004236,CUST0356,2025-11-01,99,paid
PAY004237,CUST0356,2025-12-01,99,paid
PAY004238,CUST0357,2024-03-01,29,paid
PAY004239,CUST0357,2024-04-01,29,paid
PAY004240,CUST0358,2024-05-01,99,paid
PAY004241,CUST0358,2024-06-01,99,paid
PAY004242,CUST0358,2024-07-01,99,paid
PAY004243,CUST0358,2024-08-01,99,paid
PAY004244,CUST0358,2024-09-01,99,paid
PAY004245,CUST0358,2024-10-01,99,paid
PAY004246,CUST0358,2024-11-01,99,paid
PAY004247,CUST0358,2024-12-01,99,paid
PAY004248,CUST0358,2025-01-01,99,paid
PAY004249,CUST0358,2025-02-01,99,paid
PAY004250,CUST0358,2025-03-01,99,paid
PAY004251,CUST0358,2025-04-01,99,paid
PAY004252,CUST0358,2025-05-01,99,paid
PAY004253,CUST0358,2025-06-01,99,paid
PAY004254,CUST0358,2025-07-01,99,paid
PAY004255,CUST0359,2024-10-01,99,paid
PAY004256,CUST0359,2024-11-01,99,failed
PAY004257,CUST0359,2024-12-01,99,paid
PAY004258,CUST0359,2025-01-01,99,paid
PAY004259,CUST0359,2025-02-01,99,paid
PAY004260,CUST0359,2025-03-01,99,paid
PAY004261,CUST0359,2025-04-01,99,paid
PAY004262,CUST0359,2025-05-01,99,paid
PAY004263,CUST0359,2025-06-01,99,paid
PAY004264,CUST0359,2025-07-01,99,paid
PAY004265,CUST0359,2025-08-01,99,paid
PAY004266,CUST0359,2025-09-01,99,paid
PAY004267,CUST0359,2025-10-01,99,paid
PAY004268,CUST0359,2025-11-01,99,paid
PAY004269,CUST0359,2025-12-01,99,paid
PAY004270,CUST0360,2024-06-01,99,paid
PAY004271,CUST0360,2024-07-01,99,paid
PAY004272,CUST0360,2024-08-01,99,paid
PAY004273,CUST0360,2024-09-01,99,paid
PAY004274,CUST0360,2024-10-01,99,paid
PAY004275,CUST0360,2024-11-01,99,paid
PAY004276,CUST0360,2024-12-01,99,paid
PAY004277,CUST0360,2025-01-01,99,paid
PAY004278,CUST0360,2025-02-01,99,paid
PAY004279,CUST0360,2025-03-01,99,paid
PAY004280,CUST0360,2025-04-01,99,paid
PAY004281,CUST0360,2025-05-01,99,paid
PAY004282,CUST0360,2025-06-01,99,paid
PAY004283,CUST0360,2025-07-01,99,paid
PAY004284,CUST0360,2025-08-01,99,paid
PAY004285,CUST0360,2025-09-01,99,paid
PAY004286,CUST0360,2025-10-01,99,paid
PAY004287,CUST0360,2025-11-01,99,paid
PAY004288,CUST0360,2025-12-01,99,paid
PAY004289,CUST0361,2025-05-01,29,paid
PAY004290,CUST0361,2025-06-01,29,paid
PAY004291,CUST0361,2025-07-01,29,paid
PAY004292,CUST0361,2025-08-01,29,paid
PAY004293,CUST0361,2025-09-01,29,paid
PAY004294,CUST0361,2025-10-01,29,paid
PAY004295,CUST0361,2025-11-01,29,paid
PAY004296,CUST0361,2025-12-01,29,paid
PAY004297,CUST0362,2024-11-01,29,paid
PAY004298,CUST0362,2024-12-01,29,paid
PAY004299,CUST0362,2025-01-01,29,paid
PAY004300,CUST0362,2025-02-01,29,paid
PAY004301,CUST0362,2025-03-01,29,paid
PAY004302,CUST0362,2025-04-01,29,paid
PAY004303,CUST0362,2025-05-01,29,paid
PAY004304,CUST0362,2025-06-01,29,paid
PAY004305,CUST0362,2025-07-01,29,paid
PAY004306,CUST0362,2025-08-01,29,paid
PAY004307,CUST0362,2025-09-01,29,paid
PAY004308,CUST0362,2025-10-01,29,paid
PAY004309,CUST0362,2025-11-01,29,paid
PAY004310,CUST0362,2025-12-01,29,paid
PAY004311,CUST0363,2024-11-01,29,paid
PAY004312,CUST0363,2024-12-01,29,paid
PAY004313,CUST0363,2025-01-01,29,paid
PAY004314,CUST0363,2025-02-01,29,paid
PAY004315,CUST0363,2025-03-01,29,paid
PAY004316,CUST0363,2025-04-01,29,paid
PAY004317,CUST0364,2025-06-01,29,paid
PAY004318,CUST0364,2025-07-01,29,paid
PAY004319,CUST0364,2025-08-01,29,paid
PAY004320,CUST0364,2025-09-01,29,paid
PAY004321,CUST0364,2025-10-01,29,paid
PAY004322,CUST0364,2025-11-01,29,paid
PAY004323,CUST0364,2025-12-01,29,paid
PAY004324,CUST0365,2024-08-01,29,paid
PAY004325,CUST0365,2024-09-01,29,paid
PAY004326,CUST0365,2024-10-01,29,paid
PAY004327,CUST0365,2024-11-01,29,paid
PAY004328,CUST0365,2024-12-01,29,paid
PAY004329,CUST0365,2025-01-01,29,paid
PAY004330,CUST0365,2025-02-01,99,paid
PAY004331,CUST0365,2025-03-01,99,paid
PAY004332,CUST0366,2024-12-01,299,paid
PAY004333,CUST0366,2025-01-01,299,paid
PAY004334,CUST0366,2025-02-01,299,paid
PAY004335,CUST0366,2025-03-01,299,paid
PAY004336,CUST0366,2025-04-01,299,paid
PAY004337,CUST0366,2025-05-01,299,paid
PAY004338,CUST0366,2025-06-01,299,paid
PAY004339,CUST0366,2025-07-01,299,paid
PAY004340,CUST0366,2025-08-01,299,paid
PAY004341,CUST0366,2025-09-01,299,paid
PAY004342,CUST0366,2025-10-01,299,paid
PAY004343,CUST0366,2025-11-01,299,paid
PAY004344,CUST0366,2025-12-01,299,paid
PAY004345,CUST0367,2024-06-01,29,paid
PAY004346,CUST0367,2024-07-01,29,paid
PAY004347,CUST0367,2024-08-01,29,paid
PAY004348,CUST0367,2024-09-01,29,failed
PAY004349,CUST0367,2024-10-01,29,paid
PAY004350,CUST0367,2024-11-01,29,paid
PAY004351,CUST0367,2024-12-01,29,paid
PAY004352,CUST0367,2025-01-01,29,paid
PAY004353,CUST0367,2025-02-01,29,paid
PAY004354,CUST0367,2025-03-01,29,paid
PAY004355,CUST0367,2025-04-01,29,paid
PAY004356,CUST0367,2025-05-01,29,paid
PAY004357,CUST0367,2025-06-01,29,paid
PAY004358,CUST0367,2025-07-01,29,failed
PAY004359,CUST0367,2025-08-01,29,paid
PAY004360,CUST0367,2025-09-01,29,paid
PAY004361,CUST0367,2025-10-01,29,paid
PAY004362,CUST0367,2025-11-01,29,paid
PAY004363,CUST0367,2025-12-01,29,paid
PAY004364,CUST0368,2024-10-01,29,paid
PAY004365,CUST0368,2024-11-01,29,paid
PAY004366,CUST0368,2024-12-01,29,paid
PAY004367,CUST0368,2025-01-01,29,paid
PAY004368,CUST0369,2025-01-01,29,paid
PAY004369,CUST0369,2025-02-01,29,paid
PAY004370,CUST0369,2025-03-01,29,paid
PAY004371,CUST0369,2025-04-01,29,paid
PAY004372,CUST0369,2025-05-01,29,paid
PAY004373,CUST0369,2025-06-01,29,paid
PAY004374,CUST0369,2025-07-01,29,paid
PAY004375,CUST0369,2025-08-01,29,paid
PAY004376,CUST0369,2025-09-01,29,paid
PAY004377,CUST0369,2025-10-01,29,paid
PAY004378,CUST0369,2025-11-01,29,paid
PAY004379,CUST0369,2025-12-01,29,paid
PAY004380,CUST0370,2024-05-01,29,paid
PAY004381,CUST0370,2024-06-01,29,paid
PAY004382,CUST0371,2024-09-01,99,paid
PAY004383,CUST0371,2024-10-01,99,paid
PAY004384,CUST0371,2024-11-01,99,paid
PAY004385,CUST0371,2024-12-01,99,paid
PAY004386,CUST0371,2025-01-01,99,paid
PAY004387,CUST0371,2025-02-01,99,paid
PAY004388,CUST0371,2025-03-01,99,paid
PAY004389,CUST0371,2025-04-01,99,paid
PAY004390,CUST0371,2025-05-01,99,paid
PAY004391,CUST0371,2025-06-01,99,paid
PAY004392,CUST0371,2025-07-01,99,paid
PAY004393,CUST0371,2025-08-01,99,paid
PAY004394,CUST0371,2025-09-01,99,paid
PAY004395,CUST0371,2025-10-01,99,paid
PAY004396,CUST0371,2025-11-01,99,paid
PAY004397,CUST0371,2025-12-01,99,paid
PAY004398,CUST0372,2024-12-01,29,paid
PAY004399,CUST0372,2025-01-01,29,paid
PAY004400,CUST0372,2025-02-01,29,paid
PAY004401,CUST0373,2024-03-01,29,paid
PAY004402,CUST0373,2024-04-01,29,paid
PAY004403,CUST0373,2024-05-01,29,paid
PAY004404,CUST0373,2024-06-01,29,paid
PAY004405,CUST0373,2024-07-01,29,paid
PAY004406,CUST0373,2024-08-01,29,paid
PAY004407,CUST0373,2024-09-01,29,paid
PAY004408,CUST0373,2024-10-01,29,paid
PAY004409,CUST0373,2024-11-01,29,paid
PAY004410,CUST0373,2024-12-01,29,paid
PAY004411,CUST0373,2025-01-01,29,paid
PAY004412,CUST0373,2025-02-01,29,paid
PAY004413,CUST0373,2025-03-01,29,paid
PAY004414,CUST0373,2025-04-01,29,paid
PAY004415,CUST0373,2025-05-01,29,paid
PAY004416,CUST0373,2025-06-01,29,paid
PAY004417,CUST0373,2025-07-01,29,paid
PAY004418,CUST0373,2025-08-01,29,paid
PAY004419,CUST0373,2025-09-01,29,paid
PAY004420,CUST0373,2025-10-01,29,paid
PAY004421,CUST0373,2025-11-01,29,paid
PAY004422,CUST0373,2025-12-01,29,paid
PAY004423,CUST0374,2025-02-01,299,paid
PAY004424,CUST0374,2025-03-01,299,paid
PAY004425,CUST0374,2025-04-01,299,paid
PAY004426,CUST0374,2025-05-01,299,paid
PAY004427,CUST0374,2025-06-01,299,paid
PAY004428,CUST0374,2025-07-01,299,paid
PAY004429,CUST0374,2025-08-01,299,paid
PAY004430,CUST0374,2025-09-01,299,paid
PAY004431,CUST0374,2025-10-01,299,paid
PAY004432,CUST0374,2025-11-01,299,paid
PAY004433,CUST0374,2025-12-01,299,paid
PAY004434,CUST0375,2024-12-01,29,paid
PAY004435,CUST0375,2025-01-01,29,paid
PAY004436,CUST0375,2025-02-01,29,paid
PAY004437,CUST0375,2025-03-01,29,paid
PAY004438,CUST0375,2025-04-01,29,paid
PAY004439,CUST0375,2025-05-01,29,paid
PAY004440,CUST0375,2025-06-01,29,paid
PAY004441,CUST0375,2025-07-01,29,paid
PAY004442,CUST0375,2025-08-01,29,paid
PAY004443,CUST0375,2025-09-01,29,paid
PAY004444,CUST0375,2025-10-01,29,paid
PAY004445,CUST0376,2024-08-01,299,paid
PAY004446,CUST0376,2024-09-01,299,paid
PAY004447,CUST0376,2024-10-01,299,paid
PAY004448,CUST0376,2024-11-01,299,paid
PAY004449,CUST0376,2024-12-01,299,paid
PAY004450,CUST0376,2025-01-01,299,paid
PAY004451,CUST0376,2025-02-01,299,paid
PAY004452,CUST0376,2025-03-01,299,paid
PAY004453,CUST0376,2025-04-01,299,paid
PAY004454,CUST0377,2024-11-01,29,paid
PAY004455,CUST0377,2024-12-01,29,paid
PAY004456,CUST0377,2025-01-01,29,paid
PAY004457,CUST0377,2025-02-01,29,paid
PAY004458,CUST0377,2025-03-01,29,paid
PAY004459,CUST0377,2025-04-01,29,paid
PAY004460,CUST0377,2025-05-01,29,paid
PAY004461,CUST0377,2025-06-01,29,paid
PAY004462,CUST0377,2025-07-01,29,paid
PAY004463,CUST0377,2025-08-01,29,paid
PAY004464,CUST0377,2025-09-01,29,paid
PAY004465,CUST0377,2025-10-01,29,paid
PAY004466,CUST0377,2025-11-01,29,paid
PAY004467,CUST0377,2025-12-01,29,paid
PAY004468,CUST0378,2025-08-01,299,paid
PAY004469,CUST0378,2025-09-01,299,paid
PAY004470,CUST0378,2025-10-01,299,paid
PAY004471,CUST0378,2025-11-01,299,paid
PAY004472,CUST0378,2025-12-01,299,paid
PAY004473,CUST0379,2024-04-01,29,paid
PAY004474,CUST0379,2024-05-01,29,paid
PAY004475,CUST0379,2024-06-01,29,paid
PAY004476,CUST0379,2024-07-01,29,paid
PAY004477,CUST0379,2024-08-01,29,paid
PAY004478,CUST0379,2024-09-01,29,paid
PAY004479,CUST0379,2024-10-01,29,paid
PAY004480,CUST0379,2024-11-01,29,paid
PAY004481,CUST0379,2024-12-01,29,paid
PAY004482,CUST0379,2025-01-01,29,paid
PAY004483,CUST0380,2024-09-01,29,paid
PAY004484,CUST0380,2024-10-01,29,paid
PAY004485,CUST0380,2024-11-01,29,paid
PAY004486,CUST0380,2024-12-01,29,paid
PAY004487,CUST0380,2025-01-01,29,paid
PAY004488,CUST0380,2025-02-01,29,paid
PAY004489,CUST0380,2025-03-01,29,paid
PAY004490,CUST0380,2025-04-01,29,paid
PAY004491,CUST0380,2025-05-01,29,paid
PAY004492,CUST0380,2025-06-01,29,paid
PAY004493,CUST0380,2025-07-01,29,paid
PAY004494,CUST0380,2025-08-01,29,paid
PAY004495,CUST0380,2025-09-01,29,paid
PAY004496,CUST0380,2025-10-01,29,paid
PAY004497,CUST0380,2025-11-01,29,paid
PAY004498,CUST0381,2025-09-01,299,paid
PAY004499,CUST0381,2025-10-01,299,paid
PAY004500,CUST0381,2025-11-01,299,paid
PAY004501,CUST0381,2025-12-01,299,paid
PAY004502,CUST0382,2024-06-01,29,paid
PAY004503,CUST0382,2024-07-01,29,paid
PAY004504,CUST0382,2024-08-01,29,paid
PAY004505,CUST0382,2024-09-01,29,paid
PAY004506,CUST0382,2024-10-01,29,paid
PAY004507,CUST0382,2024-11-01,29,paid
PAY004508,CUST0382,2024-12-01,29,paid
PAY004509,CUST0382,2025-01-01,29,paid
PAY004510,CUST0383,2024-08-01,29,paid
PAY004511,CUST0383,2024-09-01,29,paid
PAY004512,CUST0383,2024-10-01,29,paid
PAY004513,CUST0383,2024-11-01,29,paid
PAY004514,CUST0383,2024-12-01,29,paid
PAY004515,CUST0383,2025-01-01,29,paid
PAY004516,CUST0383,2025-02-01,29,paid
PAY004517,CUST0383,2025-03-01,29,paid
PAY004518,CUST0383,2025-04-01,29,paid
PAY004519,CUST0383,2025-05-01,29,paid
PAY004520,CUST0383,2025-06-01,29,paid
PAY004521,CUST0383,2025-07-01,29,paid
PAY004522,CUST0383,2025-08-01,29,paid
PAY004523,CUST0383,2025-09-01,29,paid
PAY004524,CUST0383,2025-10-01,29,paid
PAY004525,CUST0383,2025-11-01,29,failed
PAY004526,CUST0383,2025-12-01,29,paid
PAY004527,CUST0384,2025-04-01,29,paid
PAY004528,CUST0384,2025-05-01,29,paid
PAY004529,CUST0384,2025-06-01,29,paid
PAY004530,CUST0384,2025-07-01,29,paid
PAY004531,CUST0384,2025-08-01,29,paid
PAY004532,CUST0384,2025-09-01,29,paid
PAY004533,CUST0384,2025-10-01,99,paid
PAY004534,CUST0384,2025-11-01,99,paid
PAY004535,CUST0384,2025-12-01,99,paid
PAY004536,CUST0385,2024-12-01,99,paid
PAY004537,CUST0385,2025-01-01,99,paid
PAY004538,CUST0385,2025-02-01,99,paid
PAY004539,CUST0385,2025-03-01,99,paid
PAY004540,CUST0385,2025-04-01,99,paid
